Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000100347	SAMM50	0.178465073393278	-0.5	0.544980560296505	-0.4
ENSG00000100348	TXN2	0.0869928896185705	-0.6	0.171984232288859	0.7
ENSG00000100350	FOXRED2	0.620172787498443	0.4	0.832380651954358	0.2
ENSG00000100351	GRAP2	0.0140679792984848	-1.6	0.000915768026511179	-1.7
ENSG00000100353	EIF3D	0.862202152649208	0.1	0.105504472526652	0.6
ENSG00000100354	TNRC6B	0.803131588209096	-0.1	0.165546654582224	-0.4
ENSG00000100359	SGSM3	0.0210760743656401	-2.3	0.730221438213347	-0.6
ENSG00000100360	IFT27	0.967162617445566	0	0.651053033860368	-0.4
ENSG00000100362	PVALB	NA	0	NA	0
ENSG00000100364	KIAA0930	0.229986713018091	0.7	0.602664038247751	-0.3
ENSG00000100365	NCF4	0.0435891084206986	-1.8	0.558964652520511	0.5
ENSG00000100368	CSF2RB	0.0498821328123187	-1.2	0.528594906560944	0.5
ENSG00000100372	SLC25A17	0.0274721141069466	1	0.810121450353398	-0.2
ENSG00000100373	UPK3A	0.0099512142519429	-3.1	NA	-0.2
ENSG00000100376	FAM118A	0.010593209001929	-1.5	0.981462119805839	0
ENSG00000100379	KCTD17	0.404547575891408	-0.7	0.795793110356086	0.3
ENSG00000100380	ST13	0.00576234390821646	0.6	0.0318435640356483	0.6
ENSG00000100385	IL2RB	0.0120734471101041	-2.1	0.000603454476908508	-2.1
ENSG00000100387	RBX1	0.564394963769489	0.3	0.955590852452972	0
ENSG00000100393	EP300	0.962009628449766	0	0.126573576570102	-0.3
ENSG00000100395	L3MBTL2	0.424371602052736	-0.6	0.667784037684879	0.4
ENSG00000100399	CHADL	0.671586988145601	-0.6	NA	-0.5
ENSG00000100401	RANGAP1	0.178224475691937	-0.5	0.23544528181769	0.7
ENSG00000100403	ZC3H7B	0.813990133809322	-0.2	0.0586811233399168	-0.9
ENSG00000100410	PHF5A	0.0732536037153699	-1	0.443159181617411	0.5
ENSG00000100412	ACO2	0.0100894873931932	-1	0.856993615972776	0.2
ENSG00000100413	POLR3H	0.00192415802090794	-1.7	0.0818158424148572	-1.2
ENSG00000100416	TRMU	0.501736350206923	-0.6	0.0958506138699429	-0.8
ENSG00000100417	PMM1	0.000853681731270475	-1.7	0.00718690521186931	-1.7
ENSG00000100418	DESI1	0.971275282839561	0	0.662910661953645	0.3
ENSG00000100422	CERK	0.205604928763585	-0.8	0.287647441434281	-0.7
ENSG00000100425	BRD1	0.0410508600661846	1	0.932178882795887	0
ENSG00000100426	ZBED4	0.94618082985709	0.1	0.895120832198612	0.1
ENSG00000100427	MLC1	NA	-0.4	0.00220775384529196	-3.2
ENSG00000100429	HDAC10	0.239921154040369	-1.1	0.912498017554723	-0.2
ENSG00000100433	KCNK10	3.37719179248042e-06	-3.2	NA	0.9
ENSG00000100439	ABHD4	0.53768478746006	-0.4	0.447789338490558	0.5
ENSG00000100441	KHNYN	0.00409656525061094	-1.3	0.193308912741776	-0.8
ENSG00000100442	FKBP3	0.010642482126684	0.7	0.46527986576704	0.4
ENSG00000100445	SDR39U1	0.985216283899127	0	0.135365573966633	-1.8
ENSG00000100448	CTSG	0.00124306712725108	-2.6	0.0343913653521521	-2.3
ENSG00000100450	GZMH	0.0110954008947924	-2.5	0.921384417599139	-0.2
ENSG00000100453	GZMB	0.684870204838483	-0.4	0.707701446532077	0.5
ENSG00000100461	RBM23	0.674314275528385	-0.2	0.949675746011413	0
ENSG00000100462	PRMT5	0.323562280397842	0.6	0.38263287828999	0.6
ENSG00000100473	COCH	0.418924906836753	0.7	0.349923112893374	-0.6
ENSG00000100478	AP4S1	0.162420372752908	0.6	0.483084959667224	-0.2
ENSG00000100479	POLE2	0.165050295501926	0.8	0.0124779406078173	1
ENSG00000100483	VCPKMT	0.0370255426636696	1	0.666072468562874	0.3
ENSG00000100485	SOS2	0.433092565748809	0.3	0.692842521141149	0.1
ENSG00000100490	CDKL1	0.00184178504478497	-1.5	0.385798320260724	-0.6
ENSG00000100503	NIN	0.0642584756377951	0.4	0.518952343552763	0.2
ENSG00000100504	PYGL	0.020083004117176	1.1	0.063740774737039	1.2
ENSG00000100505	TRIM9	0.992468034940914	0	0.211674522635408	1.3
ENSG00000100519	PSMC6	0.176541721635064	0.3	0.0166662823038925	0.6
ENSG00000100522	GNPNAT1	0.180877803152193	0.5	0.00072123128819392	1.1
ENSG00000100523	DDHD1	0.25030326602517	0.3	0.933726230325497	0
ENSG00000100526	CDKN3	0.109507479481642	-1	2.30704243984197e-08	3.6
ENSG00000100528	CNIH1	0.00539404967616695	1.3	0.000357295422069937	1.5
ENSG00000100532	CGRRF1	0.224302907605488	0.6	0.965039563203452	0
ENSG00000100554	ATP6V1D	0.375459369361092	-0.4	0.802394090224997	0.2
ENSG00000100557	CCDC198	0.510764323222105	0.7	0.0453433059866477	-1.7
ENSG00000100558	PLEK2	0.519200711818432	-0.6	0.787482939278611	-0.4
ENSG00000100564	PIGH	0.043415288023726	-1	0.00763365461125867	-1.1
ENSG00000100565	LRRC74A	0.029899837768151	-2.2	0.324394177331812	-1.3
ENSG00000100567	PSMA3	0.69240797985243	0.1	0.969497902043119	0
ENSG00000100568	VTI1B	0.0860487146563595	0.5	0.735448925140483	0.2
ENSG00000100575	TIMM9	0.0938556535505241	0.4	0.0928920301671342	0.5
ENSG00000100577	GSTZ1	0.023923893671979	-1.7	0.480601576928137	-0.7
ENSG00000100578	KIAA0586	0.988113340756961	0	0.692641783796205	-0.2
ENSG00000100580	TMED8	0.00401087095258692	0.7	0.768776347807062	0.1
ENSG00000100583	SAMD15	0.00730425668851618	-1.8	0.105355915130883	1.4
ENSG00000100591	AHSA1	0.819883570707639	0.1	0.163000294245554	0.6
ENSG00000100592	DAAM1	0.625385122063072	0.1	0.118800610192221	-0.3
ENSG00000100593	ISM2	NA	0.6	NA	0
ENSG00000100596	SPTLC2	0.500964650421758	-0.3	0.675758977573469	-0.3
ENSG00000100599	RIN3	0.435829024090772	-0.5	0.263172187496006	-0.5
ENSG00000100600	LGMN	0.973943051374281	0	0.936661844096764	-0.1
ENSG00000100601	ALKBH1	0.857144269656525	-0.1	0.423433782527406	-0.5
ENSG00000100603	SNW1	0.177879296518712	0.6	0.800482082826991	0.2
ENSG00000100604	CHGA	0.430747639940603	-0.5	0.866525120928987	-0.3
ENSG00000100605	ITPK1	0.104485564417597	-0.6	0.839538409243636	-0.1
ENSG00000100612	DHRS7	0.591797676427609	-0.3	0.535783292949457	-0.3
ENSG00000100614	PPM1A	0.0172626538557889	0.7	0.725125627636319	-0.1
ENSG00000100625	SIX4	0.000505002950168778	2.1	0.073880590498341	1.3
ENSG00000100626	GALNT16	0.48567198276549	0.5	0.0562657579197051	-1
ENSG00000100628	ASB2	0.415403917257953	-0.5	0.356809448738505	-0.8
ENSG00000100629	CEP128	0.226855395815532	-0.6	0.674784760885099	-0.2
ENSG00000100632	ERH	0.0431312188405303	0.7	1.23688930482309e-05	1.5
ENSG00000100644	HIF1A	0.0080108664364408	0.9	4.15984236734337e-10	2.1
ENSG00000100647	SUSD6	0.784877255066477	0.2	0.6267888480846	-0.2
ENSG00000100650	SRSF5	0.122303431248733	-0.5	0.640029169176091	-0.2
ENSG00000100652	SLC10A1	0.0212833680621595	-2	0.0539147475876973	-1.6
ENSG00000100664	EIF5	0.342651176585945	-0.3	0.948916492448042	0
ENSG00000100665	SERPINA4	NA	0	NA	0.4
ENSG00000100678	SLC8A3	9.83056218347226e-05	-2.3	0.0813686314413492	-1.6
ENSG00000100697	DICER1	0.000328950567289825	0.8	0.537911231590001	0.1
ENSG00000100711	ZFYVE21	0.997756749128223	0	0.168761563702191	-1
ENSG00000100714	MTHFD1	0.460967675688225	0.3	0.0170585410116008	0.7
ENSG00000100721	TCL1A	0.00290451661895722	-3.6	NA	0.6
ENSG00000100722	ZC3H14	0.537387433963924	0.2	0.0682229081364826	-0.6
ENSG00000100726	TELO2	0.000468200077204337	-2.4	0.773980415689762	-0.4
ENSG00000100731	PCNX1	0.000709065164191826	1.3	0.00618474863755203	0.6
ENSG00000100739	BDKRB1	0.861386220920694	-0.2	NA	1.6
ENSG00000100744	GSKIP	0.951462515639787	0	0.834290272980883	0.1
ENSG00000100749	VRK1	0.767845831369645	0.2	0.227336519947749	0.7
ENSG00000100764	PSMC1	0.115974268928959	0.6	0.276680644025255	0.7
ENSG00000100767	PAPLN	0.139894727985728	-1.1	0.911638695377884	-0.1
ENSG00000100784	RPS6KA5	0.00974546599540741	0.9	0.195269495064528	-0.5
ENSG00000100796	PPP4R3A	0.371064625239483	0.3	0.85337755895699	0
ENSG00000100802	C14orf93	0.721111173029906	-0.3	0.13727503448463	-1.1
ENSG00000100804	PSMB5	0.972764332146793	0	0.224866373486195	0.8
ENSG00000100811	YY1	0.324854931149739	0.3	0.637824994754373	0.1
ENSG00000100813	ACIN1	0.69032127927951	-0.2	0.7493329372626	-0.1
ENSG00000100814	CCNB1IP1	0.250924336305986	0.7	0.635731585188813	-0.4
ENSG00000100815	TRIP11	0.871474726586966	-0.1	0.730493803166165	0.1
ENSG00000100823	APEX1	0.694989812837314	0.1	0.811458956650876	-0.1
ENSG00000100836	PABPN1	0.392923854178515	0.4	0.00738211462705145	1.6
ENSG00000100842	EFS	0.031643134693826	-1.6	0.862806873296053	-0.2
ENSG00000100852	ARHGAP5	7.48816374660171e-05	0.8	0.758634929261584	-0.1
ENSG00000100865	CINP	0.796527490256239	-0.2	0.349316750950252	-0.7
ENSG00000100867	DHRS2	NA	0	NA	0.2
ENSG00000100883	SRP54	0.790303511881879	0.1	0.422232352328602	0.4
ENSG00000100884	CPNE6	0.000712068451261718	-2.6	0.663316114959986	-0.6
ENSG00000100888	CHD8	0.407866374988949	-0.2	0.98942465932014	0
ENSG00000100889	PCK2	0.00772831541226729	-1.9	0.222001751303359	-0.8
ENSG00000100890	PRORP	0.993149284120641	0	0.342480204170872	0.6
ENSG00000100897	DCAF11	0.0578496330874733	-1.1	0.156074367345293	-0.7
ENSG00000100902	PSMA6	0.255350475755841	0.4	0.106893977801089	0.7
ENSG00000100906	NFKBIA	0.401166176270923	0.5	0.343512222783545	0.5
ENSG00000100908	EMC9	0.398268957056766	-0.7	0.676116209490485	0.5
ENSG00000100911	PSME2	0.338646984386302	-0.6	0.63158579476418	0.3
ENSG00000100916	BRMS1L	0.607968838634297	0.4	0.60493567408001	0.4
ENSG00000100918	REC8	0.409501274318894	-0.8	0.0274854659006717	-1.7
ENSG00000100926	TM9SF1	0.520793137968698	-0.6	0.855497626954143	0.2
ENSG00000100934	SEC23A	0.00161280850143911	0.7	2.68458931896527e-09	1.5
ENSG00000100938	GMPR2	0.629318034237486	-0.3	0.0813812180361291	-0.7
ENSG00000100941	PNN	0.63060053508484	-0.2	0.812433427726914	0.1
ENSG00000100949	RABGGTA	0.636033652858202	-0.4	0.973873541939922	0
ENSG00000100968	NFATC4	0.757912748442911	-0.3	0.803971075428144	-0.3
ENSG00000100979	PLTP	0.686863880618709	-0.3	0.0154496141240333	1.8
ENSG00000100982	PCIF1	0.671157311205411	0.4	0.0825957044002395	-1.1
ENSG00000100983	GSS	0.863941883568985	0.1	0.865332791745926	0.2
ENSG00000100985	MMP9	0.029667946654827	-2.2	0.183407804339351	1.8
ENSG00000100987	VSX1	0.275863695923609	-1.4	NA	-0.9
ENSG00000100991	TRPC4AP	0.355339159125822	-0.3	0.907344152534573	0.1
ENSG00000100994	PYGB	0.795295919521337	-0.2	0.991413137894147	0
ENSG00000100997	ABHD12	0.0397318179871029	-1	0.809450372387437	-0.2
ENSG00000101000	PROCR	0.356519866483825	-0.6	0.99426531524859	0
ENSG00000101003	GINS1	0.280674615095366	-0.8	0.00615816391750691	2.3
ENSG00000101004	NINL	0.149603093444652	-1	0.421051278521671	-0.6
ENSG00000101017	CD40	0.404254996918082	-0.4	0.255161285380134	0.7
ENSG00000101019	UQCC1	0.50222814782913	0.4	0.682975679155006	-0.3
ENSG00000101040	ZMYND8	0.967162617445566	0	0.0858406121202138	-0.5
ENSG00000101049	SGK2	0.00162881276226646	-1.8	0.368809565550537	0.9
ENSG00000101052	IFT52	0.250320781137915	0.7	0.798917212539583	0.1
ENSG00000101057	MYBL2	0.218998690775953	-1.3	0.00991417380628627	2.5
ENSG00000101074	R3HDML	8.7802655015511e-05	-3.8	NA	0
ENSG00000101076	HNF4A	0.0844111234924792	-1.5	0.525903277094371	0.9
ENSG00000101079	NDRG3	0.200668696981299	-0.6	0.883137172987994	0.1
ENSG00000101082	SLA2	0.234924320347507	-1.2	0.545593489154405	0.5
ENSG00000101084	RAB5IF	0.388360152719442	-0.8	0.942518387453836	0.1
ENSG00000101096	NFATC2	0.0110135400560759	-1.2	0.0125499865732253	-1.1
ENSG00000101098	RIMS4	0.0486418437069267	-2.5	0.651053033860368	-0.7
ENSG00000101104	PABPC1L	0.0353537613342653	-1.3	0.811805289438883	0.2
ENSG00000101109	STK4	0.0796953924533506	0.4	0.193333742353366	0.5
ENSG00000101115	SALL4	0.127698891498859	-1.4	0.145549118804888	1.7
ENSG00000101126	ADNP	0.235169260909563	0.2	0.094932411598835	-0.4
ENSG00000101132	PFDN4	0.00226055286892992	1	0.00575023231331528	1
ENSG00000101134	DOK5	0.495654963301805	0.6	0.0984851663606971	1.6
ENSG00000101138	CSTF1	0.966664543056739	0	0.265044035370868	0.5
ENSG00000101144	BMP7	0.198094747708708	-1	0.443923965190537	-0.9
ENSG00000101146	RAE1	0.652535581117726	-0.3	0.766665265308974	0.3
ENSG00000101150	TPD52L2	0.81353896169448	0.1	0.269591542618415	0.5
ENSG00000101152	DNAJC5	0.108350325114276	-0.7	0.662945131643849	0.3
ENSG00000101158	NELFCD	0.537387433963924	-0.3	0.229691866417592	-0.4
ENSG00000101160	CTSZ	0.110006468892751	-0.9	0.0959501069234413	0.9
ENSG00000101161	PRPF6	0.180125898646466	-0.3	0.336685624142635	-0.4
ENSG00000101162	TUBB1	0.16137634500265	-1.5	0.9773575602942	0
ENSG00000101166	PRELID3B	0.216188228467807	0.6	0.19537269991194	0.5
ENSG00000101180	HRH3	NA	0	NA	0
ENSG00000101181	MTG2	0.125255166331767	-0.8	0.773392460030106	0.3
ENSG00000101182	PSMA7	0.803662044746244	0.1	0.0104994775589714	0.7
ENSG00000101187	SLCO4A1	0.516440747582785	0.5	0.0665925651628779	1.4
ENSG00000101188	NTSR1	0.697491114404424	-0.5	NA	-0.4
ENSG00000101189	MRGBP	0.357409975924052	-0.5	0.91379757398919	0.1
ENSG00000101190	TCFL5	0.968604738041338	0	0.93419634742918	-0.1
ENSG00000101191	DIDO1	0.377282642882074	-0.3	0.923771790989044	0
ENSG00000101193	GID8	0.475521859232541	-0.3	0.216337041662762	0.4
ENSG00000101194	SLC17A9	0.00976611159245371	-1.6	0.0154218955891811	1.8
ENSG00000101197	BIRC7	NA	-0.1	0.264275137781643	-1.7
ENSG00000101198	NKAIN4	NA	-0.8	NA	0
ENSG00000101199	ARFGAP1	0.107226414372105	-0.9	0.284577686323129	0.6
ENSG00000101200	AVP	NA	0	NA	0
ENSG00000101203	COL20A1	NA	-0.3	0.238586816305773	-1.8
ENSG00000101204	CHRNA4	NA	-0.2	NA	0
ENSG00000101210	EEF1A2	0.239323173978608	1.2	NA	-0.4
ENSG00000101213	PTK6	0.010105867024424	-1.9	0.737870641996258	0.4
ENSG00000101216	GMEB2	0.00172961046695783	-1.9	0.16600867008036	-0.9
ENSG00000101220	C20orf27	0.917333952816365	0.1	0.947018249394279	0.1
ENSG00000101222	SPEF1	NA	-0.1	0.153273238958995	1.9
ENSG00000101224	CDC25B	0.344796103105521	-0.6	0.331991641168679	0.6
ENSG00000101230	ISM1	0.558839692224106	-0.6	0.260106781855169	1
ENSG00000101236	RNF24	0.000242372495931118	1.5	0.335943244438458	0.7
ENSG00000101246	ARFRP1	0.195387754352579	-0.7	0.139270148006878	1.1
ENSG00000101247	NDUFAF5	0.693539533808497	-0.2	0.527483713043771	0.3
ENSG00000101251	SEL1L2	0.654743191968313	0.7	NA	-0.4
ENSG00000101255	TRIB3	0.604076604692554	0.5	0.0366445856430627	2
ENSG00000101265	RASSF2	0.576337169545346	-0.3	0.510323682745115	-0.4
ENSG00000101266	CSNK2A1	0.495319956847333	0.2	0.774270291974221	0.1
ENSG00000101276	SLC52A3	0.0184524074363204	-1.8	0.268945568064164	-1.3
ENSG00000101278	RPS10P5	0.689070178370038	-0.6	0.0997986610696441	-2
ENSG00000101280	ANGPT4	0.828345601018167	0.3	0.281458950536008	-1.4
ENSG00000101282	RSPO4	0.634572080119788	0.7	0.453062163040284	-0.8
ENSG00000101290	CDS2	0.114217366675424	0.4	0.953445936806195	0
ENSG00000101292	PROKR2	NA	0	NA	0
ENSG00000101294	HM13	0.0989366130636073	0.8	0.0354477530469574	0.6
ENSG00000101298	SNPH	0.0885250765576744	-1.4	0.639593941292176	0.6
ENSG00000101306	MYLK2	NA	0	NA	-0.1
ENSG00000101307	SIRPB1	0.541488505526328	-0.6	0.385599856396017	0.6
ENSG00000101310	SEC23B	0.901265506453661	0.1	0.813685538792822	0.2
ENSG00000101311	FERMT1	0.466482929642478	-0.7	0.0682894008912646	1.3
ENSG00000101323	HAO1	NA	0	NA	0.1
ENSG00000101327	PDYN	NA	-0.1	NA	-0.1
ENSG00000101331	CCM2L	0.614486162918249	-0.5	0.0119371300967667	-1.3
ENSG00000101333	PLCB4	0.658181121595125	-0.2	0.101834110712784	-0.6
ENSG00000101335	MYL9	0.380269238360136	0.7	0.145985698548055	-0.6
ENSG00000101336	HCK	0.545096279575251	-0.5	0.735448925140483	0.3
ENSG00000101337	TM9SF4	0.171850151515189	-0.5	0.949154158945297	0
ENSG00000101342	TLDC2	0.00420121370570578	-1.6	0.860860609590073	-0.2
ENSG00000101343	CRNKL1	0.319627590298503	0.3	0.0160669369219684	-0.9
ENSG00000101346	POFUT1	0.21683494271981	-0.6	0.654785650495346	0.3
ENSG00000101347	SAMHD1	0.0389540714096347	1	0.665259702207524	-0.2
ENSG00000101349	PAK5	0.988221450645688	0	NA	0
ENSG00000101350	KIF3B	0.0622472569567784	-0.7	0.740841270883957	-0.2
ENSG00000101353	MROH8	0.0172268929481011	-1.4	0.961996915663694	0.1
ENSG00000101361	NOP56	0.395746065903703	-0.5	0.925989270287107	0.1
ENSG00000101363	MANBAL	0.498312404850511	-0.3	0.810441022875948	-0.2
ENSG00000101365	IDH3B	0.206874641149053	-0.4	0.987672943682649	0
ENSG00000101367	MAPRE1	0.0208480957309377	0.8	0.249566238835475	0.4
ENSG00000101384	JAG1	0.200871224736242	0.7	0.94536893164422	0
ENSG00000101391	CDK5RAP1	0.00125699391949674	-1.2	0.715824527225861	0.3
ENSG00000101400	SNTA1	0.00559654976031865	-1.8	0.27116492273608	1.1
ENSG00000101405	OXT	NA	-0.1	NA	0.4
ENSG00000101407	TTI1	0.899863734845655	-0.1	0.929228061454917	-0.1
ENSG00000101412	E2F1	0.00021200956043375	-3	0.734724462124229	-0.5
ENSG00000101413	RPRD1B	0.510099401648502	0.2	0.677528771227555	-0.3
ENSG00000101417	PXMP4	0.61036632738488	-0.3	0.111217476284595	-0.9
ENSG00000101421	CHMP4B	0.975036368405956	0	0.201675980729637	0.6
ENSG00000101425	BPI	0.891765550789865	-0.2	0.169341634522761	1.8
ENSG00000101435	CST9L	NA	0	NA	0
ENSG00000101438	SLC32A1	NA	0	NA	0
ENSG00000101439	CST3	0.536204366547761	-0.3	0.426391879038542	0.4
ENSG00000101440	ASIP	NA	-0.1	NA	0.1
ENSG00000101441	CST4	NA	0	NA	0
ENSG00000101442	ACTR5	0.132473691454339	-1.3	0.879634213907317	-0.1
ENSG00000101443	WFDC2	0.724358326111539	0.3	0.0236283421104069	1.2
ENSG00000101444	AHCY	0.264513788639552	-0.4	0.954520200785061	-0.1
ENSG00000101445	PPP1R16B	0.00747039035597223	-1.8	6.73572526669733e-05	-1.7
ENSG00000101446	SPINT3	NA	0	NA	0.3
ENSG00000101447	FAM83D	0.765419612250635	0.3	0.130967478005956	1.5
ENSG00000101448	EPPIN	0.510644722386781	0.9	0.405927137829816	-1.2
ENSG00000101452	DHX35	0.577491292708676	-0.4	0.395458221602236	-0.5
ENSG00000101457	DNTTIP1	0.343365803639075	-0.5	0.387822388510315	0.5
ENSG00000101460	MAP1LC3A	0.00418213033174404	-1.9	0.460694798547362	-0.9
ENSG00000101463	SYNDIG1	0.191405024432321	-1.5	0.754677033809867	-0.5
ENSG00000101464	PIGU	0.849870235216499	-0.2	0.6905690023335	-0.3
ENSG00000101470	TNNC2	0.0716857334161093	-1.7	NA	0
ENSG00000101473	ACOT8	0.345599437649046	-0.5	0.714733764215566	-0.3
ENSG00000101474	APMAP	0.41439603972577	-0.4	0.828800949297161	0.1
ENSG00000101489	CELF4	0.677924606689395	0.4	0.0091915087739874	-1.6
ENSG00000101493	ZNF516	0.640193323030855	0.3	0.898160611971536	-0.1
ENSG00000101542	CDH20	0.532262409689598	-0.8	0.0935699369288563	-1.9
ENSG00000101544	ADNP2	0.909957254787906	-0.1	0.644137601092787	0.2
ENSG00000101546	RBFA	0.678469630435018	-0.2	0.118860014282006	0.9
ENSG00000101557	USP14	0.000554153278736128	1.1	0.233359924865253	0.4
ENSG00000101558	VAPA	0.0698079641970685	0.4	0.746763096982476	-0.1
ENSG00000101574	METTL4	0.92143030521899	0.1	0.608390507621231	0.3
ENSG00000101577	LPIN2	0.00958618157700302	-1.2	0.150418905173012	-0.5
ENSG00000101596	SMCHD1	0.0962102567569348	0.3	0.00231132846017931	0.9
ENSG00000101605	MYOM1	0.780282675202524	0.2	0.303809876765495	-0.7
ENSG00000101608	MYL12A	0.19619558039088	0.5	0.0773955754388271	0.4
ENSG00000101624	CEP76	0.0202858111928532	1.5	0.116003530518518	-0.5
ENSG00000101638	ST8SIA5	0.91165001176188	-0.2	0.550886311540659	-0.9
ENSG00000101639	CEP192	0.918899021317557	-0.1	0.154918764489954	-0.3
ENSG00000101654	RNMT	0.0027514930165506	1.1	0.734490016543756	0.1
ENSG00000101665	SMAD7	0.363123826406118	-0.4	0.693596053697332	-0.3
ENSG00000101670	LIPG	0.949373193165141	0	7.83086649821336e-05	3.5
ENSG00000101680	LAMA1	6.90450607022718e-05	-2.6	0.430443999206861	0.8
ENSG00000101695	RNF125	0.820565125334036	-0.1	0.35775267340751	-0.6
ENSG00000101745	ANKRD12	0.0225642848781907	0.6	0.66932547130716	0.1
ENSG00000101746	NOL4	0.652156947372632	-0.5	NA	-0.3
ENSG00000101751	POLI	0.159052479834013	0.6	0.0633655495241087	-0.7
ENSG00000101752	MIB1	7.69467467013041e-06	0.9	0.128393019843803	0.3
ENSG00000101773	RBBP8	0.253090774663705	0.4	0.294544367788216	0.5
ENSG00000101782	RIOK3	0.440217217158383	-0.3	0.000206579615427945	0.8
ENSG00000101811	CSTF2	0.462836113437481	-0.4	0.0838787659742055	1.2
ENSG00000101812	H2BW2	NA	0	NA	0
ENSG00000101825	MXRA5	0.119807526948348	-1.3	0.546300007441839	0.5
ENSG00000101842	VSIG1	0.0624273401209767	-1.7	0.309384173789615	1.1
ENSG00000101843	PSMD10	0.260204157199485	0.6	0.0506185651972218	0.8
ENSG00000101844	ATG4A	0.000215526929041589	-1	0.319223658501343	0.7
ENSG00000101846	STS	0.981955790646333	0	0.332440995765144	0.5
ENSG00000101849	TBL1X	0.0269465177805991	0.9	0.546031388126272	0.4
ENSG00000101850	GPR143	0.444925222925111	-1	0.000607356965344041	-3.1
ENSG00000101856	PGRMC1	0.00192443329155438	1.2	0.0091915087739874	0.7
ENSG00000101868	POLA1	0.817841339075388	0.1	0.820936521530346	-0.2
ENSG00000101871	MID1	0.0452073539509716	0.7	0.575647637416921	-0.3
ENSG00000101882	NKAP	0.363866857808934	0.5	0.466261758978623	0.3
ENSG00000101883	RHOXF1	0.0674440941508865	-2.1	NA	-0.9
ENSG00000101888	NXT2	0.254617557953815	0.5	0.378704616110462	0.6
ENSG00000101890	GUCY2F	NA	0	NA	0.2
ENSG00000101892	ATP1B4	NA	0	NA	0
ENSG00000101898	MCTS2P	NA	0	NA	0
ENSG00000101901	ALG13	0.040686157331584	0.6	0.988013147906933	0
ENSG00000101911	PRPS2	0.00436409333906187	0.8	0.00652160689465661	1.2
ENSG00000101916	TLR8	0.31409139122086	0.9	0.577910081425769	0.4
ENSG00000101928	MOSPD1	0.266699289843124	0.7	0.0124550380925687	1.2
ENSG00000101935	AMMECR1	0.0723967413785277	-0.6	0.997968114038871	0
ENSG00000101938	CHRDL1	0.0606066174298253	1.2	0.898139322075466	0.1
ENSG00000101940	WDR13	0.128914564975823	-0.9	0.688397670994335	-0.3
ENSG00000101945	SUV39H1	0.117135193055766	-1.1	0.0995087796982561	-1.3
ENSG00000101951	PAGE4	NA	-0.4	NA	0
ENSG00000101955	SRPX	0.00880189074448233	1.3	4.32042448389378e-08	2.1
ENSG00000101958	GLRA2	0.00320614962979652	-2.7	0.611203939759303	-0.9
ENSG00000101966	XIAP	0.603573102272721	0.1	0.264400290161301	0.4
ENSG00000101972	STAG2	2.71705646900856e-06	1	0.0584529642894226	0.4
ENSG00000101974	ATP11C	0.00616731977256131	0.8	0.0795000163801634	0.6
ENSG00000101977	MCF2	0.166854521415844	-1.6	0.970987346717498	0.1
ENSG00000101981	F9	NA	0.1	NA	0
ENSG00000101986	ABCD1	0.042575405943509	-1.9	0.625374979058958	-0.6
ENSG00000101997	CCDC22	0.443416135821734	-0.8	0.86294820190041	-0.2
ENSG00000102001	CACNA1F	0.00195447815363577	-3	0.336693936831898	-1.1
ENSG00000102003	SYP	0.677948527254786	0.4	0.0289462100421798	-1.9
ENSG00000102007	PLP2	0.679097136005901	0.1	0.128887728458268	0.6
ENSG00000102010	BMX	0.864518837270755	-0.1	0.111868179350856	1.1
ENSG00000102021	LUZP4	NA	0	NA	0
ENSG00000102024	PLS3	8.365758270648e-07	1.5	0.183750085841953	0.4
ENSG00000102030	NAA10	0.514338439820517	0.4	0.926532156169172	0.1
ENSG00000102032	RENBP	0.103041532746487	-1.8	0.729022249720065	0.6
ENSG00000102034	ELF4	0.0348959914997948	-1.2	0.834101807616479	-0.1
ENSG00000102038	SMARCA1	0.132188009222776	0.7	0.59045213164236	0.1
ENSG00000102043	MTMR8	0.00739630082487826	-1.7	0.275034880405163	-0.9
ENSG00000102048	ASB9	0.00682234785465876	-2.1	0.024468084517389	-1.5
ENSG00000102053	ZC3H12B	0.193985917520658	-0.6	0.0870977746298131	-1
ENSG00000102054	RBBP7	0.572133491834489	0.2	0.807001611819063	0.1
ENSG00000102055	PPP1R2C	NA	0	NA	-0.1
ENSG00000102057	KCND1	0.347730028756328	-0.8	0.474270056859016	0.8
ENSG00000102076	OPN1LW	NA	0	NA	0
ENSG00000102078	SLC25A14	0.463438411772634	-0.6	0.0464153505698307	-1.1
ENSG00000102081	FMR1	0.00393687289406173	1.1	0.929327879569398	0
ENSG00000102096	PIM2	0.000656792303813661	-2.6	0.627448897339607	0.4
ENSG00000102098	SCML2	0.945638746966715	0.1	0.0598799352556796	1.2
ENSG00000102100	SLC35A2	0.0575060859363118	-1	0.366476537974598	0.6
ENSG00000102103	PQBP1	0.783587539487846	-0.2	0.385390454599707	0.5
ENSG00000102104	RS1	0.678442943033017	0.5	0.000128612335772633	-3.1
ENSG00000102109	PCSK1N	0.320096773149821	-0.8	0.948151547251195	-0.1
ENSG00000102119	EMD	0.681016379638171	0.3	0.803971075428144	0.2
